timestamp,Channel 1
1723609559702,-0.820000
1723609559702,-0.840000
1723609559702,-0.860000
1723609559702,-0.880000
1723609559702,-0.900000
1723609559702,-0.910000
1723609559734,-0.910000
1723609559734,-0.910000
1723609559734,-0.910000
1723609559734,-0.920000
1723609559734,-0.930000
1723609559734,-0.950000
1723609559734,-0.970000
1723609559734,-1.000000
1723609559734,-1.030000
1723609559734,-1.060000
1723609559734,-1.090000
1723609559734,-1.120000
1723609559734,-1.140000
1723609559734,-1.160000
1723609559734,-1.170000
1723609559734,-1.170000
1723609559749,-1.170000
1723609559749,-1.160000
1723609559749,-1.140000
1723609559765,-1.130000
1723609559765,-1.100000
1723609559765,-1.070000
1723609559765,-1.040000
1723609559765,-1.010000
1723609559765,-0.990000
1723609559765,-0.970000
1723609559765,-0.960000
1723609559765,-0.960000
1723609559765,-0.950000
1723609559780,-0.940000
1723609559780,-0.930000
1723609559780,-0.900000
1723609559796,-0.870000
1723609559796,-0.840000
1723609559796,-0.820000
1723609559796,-0.820000
1723609559796,-0.850000
1723609559796,-0.910000
1723609559796,-0.990000
1723609559796,-1.090000
1723609559796,-1.210000
1723609559796,-1.310000
1723609559812,-1.400000
1723609559812,-1.450000
1723609559812,-1.460000
1723609559812,-1.430000
1723609559812,-1.370000
1723609559812,-1.300000
1723609559812,-1.210000
1723609559812,-1.130000
1723609559812,-1.060000
1723609559812,-1.010000
1723609559812,-0.980000
1723609559812,-0.970000
1723609559827,-0.960000
1723609559827,-0.950000
1723609559827,-0.940000
1723609559827,-0.920000
1723609559827,-0.880000
1723609559827,-0.830000
1723609559827,-0.770000
1723609559827,-0.700000
1723609559827,-0.630000
1723609559827,-0.560000
1723609559827,-0.490000
1723609559827,-0.430000
1723609559827,-0.380000
1723609559827,-0.330000
1723609559827,-0.280000
1723609559827,-0.230000
1723609559827,-0.190000
1723609559827,-0.160000
1723609559827,-0.130000
1723609559843,-0.100000
1723609559843,-0.090000
1723609559874,-0.080000
1723609559874,-0.090000
1723609559874,-0.110000
1723609559890,-0.140000
1723609559890,-0.180000
1723609559890,-0.230000
1723609559890,-0.280000
1723609559890,-0.330000
1723609559890,-0.380000
1723609559905,-0.420000
1723609559905,-0.480000
1723609559905,-0.540000
1723609559905,-0.620000
1723609559905,-0.710000
1723609559905,-0.830000
1723609559905,-0.960000
1723609559905,-1.100000
1723609559905,-1.250000
1723609559905,-1.380000
1723609559921,-1.490000
1723609559921,-1.560000
1723609559921,-1.600000
1723609559921,-1.600000
1723609559921,-1.570000
1723609559921,-1.500000
1723609559921,-1.420000
1723609559921,-1.330000
1723609559937,-1.250000
1723609559937,-1.180000
1723609559937,-1.140000
1723609559937,-1.130000
1723609559937,-1.140000
1723609559937,-1.180000
1723609559937,-1.240000
1723609559937,-1.310000
1723609559937,-1.390000
1723609559937,-1.470000
1723609559937,-1.550000
1723609559937,-1.610000
1723609559937,-1.660000
1723609559952,-1.680000
1723609559952,-1.680000
1723609559952,-1.650000
1723609559952,-1.610000
1723609559952,-1.560000
1723609559952,-1.500000
1723609559952,-1.450000
1723609559952,-1.410000
1723609559952,-1.390000
1723609559952,-1.390000
1723609559952,-1.420000
1723609559952,-1.480000
1723609559952,-1.550000
1723609559952,-1.620000
1723609559952,-1.690000
1723609559952,-1.730000
1723609559968,-1.720000
1723609559968,-1.630000
1723609559968,-1.460000
1723609559968,-1.190000
1723609559968,-0.820000
1723609559968,-0.350000
1723609559968,0.210000
1723609559968,0.830000
1723609559968,1.490000
1723609559968,2.150000
1723609559984,2.770000
1723609559984,3.290000
1723609559984,3.670000
1723609559984,3.870000
1723609559984,3.830000
1723609559984,3.540000
1723609559984,2.980000
1723609559984,2.160000
1723609559999,1.130000
1723609559999,-0.070000
1723609559999,-1.350000
1723609559999,-2.650000
1723609559999,-3.880000
1723609559999,-4.970000
1723609559999,-5.860000
1723609560015,-6.520000
1723609560015,-6.940000
1723609560015,-7.140000
1723609560015,-7.140000
1723609560015,-6.970000
1723609560015,-6.690000
1723609560015,-6.340000
1723609560015,-5.940000
1723609560030,-5.520000
1723609560030,-5.100000
1723609560030,-4.690000
1723609560030,-4.290000
1723609560030,-3.910000
1723609560030,-3.530000
1723609560030,-3.170000
1723609560046,-2.830000
1723609560046,-2.510000
1723609560046,-2.210000
1723609560046,-1.940000
1723609560046,-1.720000
1723609560046,-1.530000
1723609560046,-1.380000
1723609560046,-1.270000
1723609560062,-1.200000
1723609560062,-1.160000
1723609560062,-1.140000
1723609560077,-1.130000
1723609560077,-1.130000
1723609560077,-1.120000
1723609560077,-1.100000
1723609560077,-1.070000
1723609560093,-1.020000
1723609560093,-0.970000
1723609560093,-0.920000
1723609560093,-0.860000
1723609560093,-0.820000
1723609560093,-0.790000
1723609560093,-0.770000
1723609560109,-0.770000
1723609560109,-0.780000
1723609560109,-0.780000
1723609560109,-0.790000
1723609560109,-0.770000
1723609560109,-0.740000
1723609560109,-0.690000
1723609560109,-0.620000
1723609560109,-0.540000
1723609560109,-0.450000
1723609560109,-0.370000
1723609560109,-0.290000
1723609560124,-0.220000
1723609560124,-0.160000
1723609560140,-0.120000
1723609560140,-0.090000
1723609560140,-0.070000
1723609560140,-0.050000
1723609560140,-0.040000
1723609560140,-0.040000
1723609560140,-0.040000
1723609560140,-0.060000
1723609560140,-0.090000
1723609560140,-0.130000
1723609560155,-0.180000
1723609560155,-0.230000
1723609560155,-0.260000
1723609560155,-0.260000
1723609560155,-0.210000
1723609560155,-0.110000
1723609560155,0.050000
1723609560155,0.260000
1723609560155,0.510000
1723609560155,0.770000
1723609560171,1.040000
1723609560171,1.270000
1723609560171,1.460000
1723609560171,1.590000
1723609560171,1.650000
1723609560171,1.650000
1723609560171,1.590000
1723609560171,1.500000
1723609560171,1.400000
1723609560171,1.300000
1723609560171,1.240000
1723609560171,1.230000
1723609560171,1.270000
1723609560171,1.370000
1723609560171,1.520000
1723609560171,1.710000
1723609560202,1.920000
1723609560202,2.140000
1723609560202,2.340000
1723609560202,2.500000
1723609560202,2.630000
1723609560218,2.710000
1723609560218,2.760000
1723609560218,2.770000
1723609560218,2.760000
1723609560218,2.740000
1723609560234,2.710000
1723609560234,2.690000
1723609560234,2.680000
1723609560234,2.660000
1723609560234,2.650000
1723609560234,2.640000
1723609560234,2.630000
1723609560234,2.610000
1723609560234,2.580000
1723609560234,2.550000
1723609560249,2.520000
1723609560249,2.500000
1723609560249,2.470000
1723609560249,2.450000
1723609560280,2.420000
1723609560280,2.400000
1723609560280,2.370000
1723609560280,2.330000
1723609560280,2.280000
1723609560280,2.210000
1723609560296,2.120000
1723609560296,2.000000
1723609560296,1.850000
1723609560296,1.680000
1723609560296,1.470000
1723609560296,1.240000
1723609560296,1.000000
1723609560312,0.740000
1723609560327,0.500000
1723609560327,0.270000
1723609560327,0.070000
1723609560327,-0.100000
1723609560327,-0.240000
1723609560327,-0.350000
1723609560327,-0.430000
1723609560327,-0.500000
1723609560327,-0.560000
1723609560343,-0.620000
1723609560343,-0.690000
1723609560343,-0.750000
1723609560343,-0.810000
1723609560343,-0.860000
1723609560343,-0.900000
1723609560343,-0.920000
1723609560343,-0.930000
1723609560343,-0.930000
1723609560343,-0.920000
1723609560343,-0.910000
1723609560343,-0.900000
1723609560343,-0.900000
1723609560359,-0.900000
1723609560359,-0.910000
1723609560359,-0.910000
1723609560359,-0.920000
1723609560359,-0.930000
1723609560359,-0.940000
1723609560359,-0.950000
1723609560359,-0.970000
1723609560359,-1.010000
1723609560359,-1.060000
1723609560359,-1.130000
1723609560359,-1.220000
1723609560359,-1.310000
1723609560359,-1.410000
1723609560359,-1.490000
1723609560359,-1.560000
1723609560374,-1.600000
1723609560374,-1.620000
1723609560374,-1.600000
1723609560374,-1.570000
1723609560374,-1.520000
1723609560374,-1.470000
1723609560374,-1.430000
1723609560374,-1.400000
1723609560374,-1.400000
1723609560374,-1.410000
1723609560374,-1.440000
1723609560374,-1.470000
1723609560374,-1.500000
1723609560374,-1.510000
1723609560374,-1.500000
1723609560374,-1.470000
1723609560374,-1.420000
1723609560374,-1.350000
1723609560390,-1.280000
1723609560390,-1.220000
1723609560390,-1.190000
1723609560390,-1.180000
1723609560390,-1.200000
1723609560390,-1.260000
1723609560390,-1.330000
1723609560390,-1.430000
1723609560390,-1.520000
1723609560390,-1.600000
1723609560390,-1.660000
1723609560390,-1.680000
1723609560390,-1.670000
1723609560405,-1.630000
1723609560405,-1.550000
1723609560405,-1.460000
1723609560405,-1.360000
1723609560405,-1.250000
1723609560405,-1.160000
1723609560405,-1.080000
1723609560405,-1.030000
1723609560421,-1.010000
1723609560421,-1.010000
1723609560421,-1.040000
1723609560421,-1.090000
1723609560421,-1.140000
1723609560421,-1.200000
1723609560421,-1.260000
1723609560437,-1.310000
1723609560437,-1.340000
1723609560437,-1.350000
1723609560437,-1.360000
1723609560437,-1.360000
1723609560437,-1.350000
1723609560437,-1.340000
1723609560437,-1.340000
1723609560452,-1.350000
1723609560452,-1.370000
1723609560452,-1.390000
1723609560452,-1.420000
1723609560452,-1.450000
1723609560452,-1.470000
1723609560452,-1.470000
1723609560468,-1.440000
1723609560468,-1.390000
1723609560468,-1.310000
1723609560468,-1.200000
1723609560468,-1.080000
1723609560468,-0.960000
1723609560484,-0.840000
1723609560484,-0.750000
1723609560484,-0.690000
1723609560484,-0.670000
1723609560484,-0.690000
1723609560484,-0.760000
1723609560484,-0.860000
1723609560484,-0.990000
1723609560484,-1.140000
1723609560484,-1.280000
1723609560484,-1.420000
1723609560499,-1.530000
1723609560499,-1.610000
1723609560499,-1.650000
1723609560499,-1.670000
1723609560499,-1.650000
1723609560499,-1.600000
1723609560499,-1.540000
1723609560499,-1.470000
1723609560499,-1.390000
1723609560499,-1.320000
1723609560515,-1.250000
1723609560515,-1.190000
1723609560515,-1.160000
1723609560515,-1.150000
1723609560515,-1.160000
1723609560515,-1.200000
1723609560515,-1.270000
1723609560530,-1.350000
1723609560530,-1.430000
1723609560530,-1.510000
1723609560530,-1.580000
1723609560530,-1.620000
1723609560530,-1.640000
1723609560530,-1.620000
1723609560530,-1.580000
1723609560530,-1.520000
1723609560546,-1.450000
1723609560546,-1.390000
1723609560562,-1.340000
1723609560562,-1.320000
1723609560562,-1.310000
1723609560562,-1.330000
1723609560562,-1.350000
1723609560577,-1.380000
1723609560577,-1.400000
1723609560577,-1.410000
1723609560577,-1.410000
1723609560577,-1.400000
1723609560577,-1.370000
1723609560577,-1.350000
1723609560577,-1.320000
1723609560577,-1.310000
1723609560593,-1.300000
1723609560593,-1.300000
1723609560593,-1.310000
1723609560593,-1.320000
1723609560593,-1.330000
1723609560593,-1.320000
1723609560593,-1.320000
1723609560593,-1.310000
1723609560593,-1.310000
1723609560593,-1.310000
1723609560593,-1.330000
1723609560593,-1.360000
1723609560609,-1.420000
1723609560609,-1.480000
1723609560609,-1.550000
1723609560609,-1.620000
1723609560609,-1.690000
1723609560609,-1.740000
1723609560609,-1.770000
1723609560609,-1.780000
1723609560609,-1.770000
1723609560609,-1.740000
1723609560609,-1.700000
1723609560624,-1.660000
1723609560624,-1.620000
1723609560624,-1.590000
1723609560624,-1.580000
1723609560624,-1.580000
1723609560624,-1.610000
1723609560624,-1.640000
1723609560624,-1.680000
1723609560640,-1.730000
1723609560640,-1.770000
1723609560640,-1.800000
1723609560640,-1.820000
1723609560640,-1.800000
1723609560640,-1.770000
1723609560640,-1.710000
1723609560640,-1.630000
1723609560655,-1.530000
1723609560655,-1.440000
1723609560655,-1.360000
1723609560655,-1.300000
1723609560655,-1.260000
1723609560655,-1.240000
1723609560655,-1.250000
1723609560671,-1.280000
1723609560671,-1.310000
1723609560671,-1.340000
1723609560671,-1.370000
1723609560671,-1.370000
1723609560671,-1.350000
1723609560671,-1.310000
1723609560671,-1.260000
1723609560687,-1.210000
1723609560687,-1.160000
1723609560687,-1.120000
1723609560687,-1.100000
1723609560687,-1.100000
1723609560687,-1.110000
1723609560687,-1.120000
1723609560702,-1.140000
1723609560702,-1.160000
1723609560702,-1.170000
1723609560702,-1.160000
1723609560702,-1.150000
1723609560718,-1.140000
1723609560718,-1.130000
1723609560718,-1.130000
1723609560718,-1.140000
1723609560718,-1.180000
1723609560718,-1.230000
1723609560718,-1.300000
1723609560718,-1.380000
1723609560718,-1.470000
1723609560858,-1.560000
1723609560858,-1.650000
1723609560858,-1.740000
1723609560858,-1.820000
1723609560858,-1.900000
1723609560858,-1.970000
1723609560858,-2.050000
1723609560858,-2.140000
1723609560858,-2.230000
1723609560858,-2.330000
1723609560858,-2.430000
1723609560858,-2.520000
1723609560858,-2.610000
1723609560858,-2.680000
1723609560858,-2.720000
1723609560858,-2.740000
1723609560858,-2.720000
1723609560858,-2.680000
1723609560858,-2.630000
1723609560858,-2.580000
1723609560858,-2.530000
1723609560858,-2.500000
1723609560858,-2.490000
1723609560858,-2.510000
1723609560858,-2.560000
1723609560858,-2.620000
1723609560858,-2.690000
1723609560858,-2.770000
1723609560858,-2.830000
1723609560858,-2.880000
1723609560858,-2.910000
1723609560858,-2.910000
1723609560858,-2.910000
1723609560858,-2.890000
1723609560858,-2.870000
1723609560858,-2.850000
1723609560858,-2.850000
1723609560858,-2.860000
1723609560858,-2.890000
1723609560858,-2.940000
1723609560858,-3.010000
1723609560858,-3.080000
1723609560858,-3.150000
1723609560858,-3.200000
1723609560858,-3.200000
1723609560858,-3.160000
1723609560858,-3.050000
1723609560858,-2.860000
1723609560858,-2.580000
1723609560858,-2.230000
1723609560858,-1.790000
1723609560858,-1.270000
1723609560858,-0.710000
1723609560858,-0.110000
1723609560858,0.500000
1723609560858,1.070000
1723609560874,1.580000
1723609560874,1.960000
1723609560874,2.170000
1723609560874,2.180000
1723609560874,1.930000
1723609560874,1.420000
1723609560874,0.650000
1723609560874,-0.350000
1723609560874,-1.550000
1723609560874,-2.850000
1723609560874,-4.190000
1723609560874,-5.470000
1723609560874,-6.620000
1723609560874,-7.580000
1723609560874,-8.300000
1723609560890,-8.760000
1723609560890,-8.990000
1723609560890,-9.000000
1723609560890,-8.830000
1723609560890,-8.530000
1723609560905,-8.150000
1723609560905,-7.720000
1723609560905,-7.270000
1723609560905,-6.820000
1723609560921,-6.390000
1723609560921,-5.960000
1723609560921,-5.560000
1723609560921,-5.170000
1723609560921,-4.800000
1723609560921,-4.460000
1723609560921,-4.150000
1723609560921,-3.880000
1723609560921,-3.660000
1723609560921,-3.480000
1723609560937,-3.340000
1723609560937,-3.240000
1723609560937,-3.180000
1723609560937,-3.150000
1723609560937,-3.130000
1723609560937,-3.130000
1723609560937,-3.130000
1723609560952,-3.130000
1723609560952,-3.130000
1723609560952,-3.130000
1723609560952,-3.140000
1723609560952,-3.150000
1723609560952,-3.160000
1723609560952,-3.170000
1723609560952,-3.170000
1723609560952,-3.160000
1723609560952,-3.150000
1723609560952,-3.120000
1723609560968,-3.080000
1723609560968,-3.040000
1723609560968,-2.980000
1723609560968,-2.930000
1723609560968,-2.870000
1723609560983,-2.820000
1723609560983,-2.770000
1723609560983,-2.710000
1723609560983,-2.660000
1723609560983,-2.600000
1723609560983,-2.550000
1723609560983,-2.490000
1723609560983,-2.430000
1723609560983,-2.380000
1723609560983,-2.340000
1723609560983,-2.310000
1723609560983,-2.290000
1723609560999,-2.290000
1723609560999,-2.290000
1723609560999,-2.300000
1723609560999,-2.300000
1723609560999,-2.300000
1723609560999,-2.290000
1723609560999,-2.280000
1723609560999,-2.250000
1723609560999,-2.210000
1723609560999,-2.170000
1723609561015,-2.110000
1723609561015,-2.050000
1723609561015,-1.990000
1723609561015,-1.930000
1723609561015,-1.860000
1723609561015,-1.780000
1723609561015,-1.710000
1723609561015,-1.630000
1723609561015,-1.550000
1723609561015,-1.470000
1723609561030,-1.390000
1723609561030,-1.320000
1723609561030,-1.250000
1723609561030,-1.180000
1723609561030,-1.120000
1723609561030,-1.060000
1723609561030,-1.000000
1723609561030,-0.940000
1723609561030,-0.880000
1723609561030,-0.810000
1723609561030,-0.740000
1723609561030,-0.660000
1723609561030,-0.580000
1723609561030,-0.490000
1723609561046,-0.400000
1723609561046,-0.310000
1723609561046,-0.220000
1723609561046,-0.140000
1723609561046,-0.070000
1723609561046,0.000000
1723609561046,0.060000
1723609561046,0.120000
1723609561062,0.170000
1723609561062,0.220000
1723609561062,0.250000
1723609561062,0.290000
1723609561062,0.310000
1723609561062,0.330000
1723609561062,0.340000
1723609561093,0.340000
1723609561093,0.340000
1723609561093,0.320000
1723609561093,0.310000
1723609561093,0.280000
1723609561093,0.250000
1723609561108,0.210000
1723609561108,0.150000
1723609561108,0.080000
1723609561108,-0.010000
1723609561108,-0.120000
1723609561108,-0.260000
1723609561108,-0.420000
1723609561108,-0.600000
1723609561108,-0.810000
1723609561124,-1.040000
1723609561124,-1.280000
1723609561124,-1.530000
1723609561124,-1.780000
1723609561124,-2.010000
1723609561124,-2.230000
1723609561124,-2.420000
1723609561124,-2.580000
1723609561124,-2.700000
1723609561124,-2.800000
1723609561124,-2.870000
1723609561124,-2.930000
1723609561124,-2.980000
1723609561124,-3.030000
1723609561140,-3.090000
1723609561140,-3.160000
1723609561140,-3.240000
1723609561140,-3.330000
1723609561140,-3.430000
1723609561140,-3.520000
1723609561140,-3.620000
1723609561140,-3.710000
1723609561140,-3.790000
1723609561155,-3.880000
1723609561155,-3.970000
1723609561155,-4.060000
1723609561155,-4.140000
1723609561155,-4.210000
1723609561155,-4.270000
1723609561155,-4.300000
1723609561171,-4.320000
1723609561171,-4.320000
1723609561171,-4.300000
1723609561171,-4.280000
1723609561171,-4.260000
1723609561171,-4.240000
1723609561171,-4.240000
1723609561171,-4.250000
1723609561187,-4.280000
1723609561187,-4.320000
1723609561187,-4.360000
1723609561187,-4.410000
1723609561187,-4.460000
1723609561187,-4.510000
1723609561187,-4.550000
1723609561202,-4.580000
1723609561202,-4.610000
1723609561202,-4.640000
1723609561202,-4.660000
1723609561202,-4.670000
1723609561202,-4.680000
1723609561202,-4.680000
1723609561202,-4.670000
1723609561218,-4.650000
1723609561218,-4.640000
1723609561218,-4.620000
1723609561218,-4.610000
1723609561218,-4.620000
1723609561218,-4.640000
1723609561218,-4.670000
1723609561233,-4.720000
1723609561233,-4.780000
1723609561233,-4.840000
1723609561233,-4.890000
1723609561233,-4.940000
1723609561233,-4.970000
1723609561233,-4.970000
1723609561233,-4.950000
1723609561233,-4.920000
1723609561233,-4.860000
1723609561249,-4.800000
1723609561249,-4.740000
1723609561249,-4.690000
1723609561249,-4.670000
1723609561249,-4.660000
1723609561249,-4.680000
1723609561249,-4.710000
1723609561249,-4.760000
1723609561265,-4.810000
1723609561265,-4.850000
1723609561265,-4.870000
1723609561265,-4.880000
1723609561280,-4.870000
1723609561280,-4.840000
1723609561280,-4.810000
1723609561280,-4.790000
1723609561280,-4.770000
1723609561280,-4.760000
1723609561280,-4.780000
1723609561280,-4.800000
1723609561280,-4.830000
1723609561280,-4.870000
1723609561296,-4.900000
1723609561296,-4.920000
1723609561296,-4.940000
1723609561296,-4.940000
1723609561296,-4.930000
1723609561312,-4.930000
1723609561312,-4.940000
1723609561312,-4.950000
1723609561327,-4.980000
1723609561327,-5.020000
1723609561327,-5.060000
1723609561327,-5.100000
1723609561327,-5.140000
1723609561327,-5.160000
1723609561327,-5.160000
1723609561327,-5.140000
1723609561327,-5.110000
1723609561327,-5.080000
1723609561327,-5.050000
1723609561343,-5.030000
1723609561343,-5.030000
1723609561343,-5.040000
1723609561343,-5.060000
1723609561343,-5.100000
1723609561343,-5.130000
1723609561343,-5.170000
1723609561343,-5.190000
1723609561343,-5.210000
1723609561343,-5.220000
1723609561343,-5.230000
